,Air Quality Health Index,Carbon Monoxide,Fine Particulate Matter,Methane,Nitric Oxide,Nitrogen Dioxide,Non-methane Hydrocarbons,Outdoor Temperature,Ozone,Relative Humidity,Total Oxides of Nitrogen,Wind Direction,Wind Speed
18830,2.0,0.19,8.9,1.9,0.0,0.002,0.0,14.9,0.033,52.2,0.002,322.0,20.1
18827,3.0,0.21,13.9,1.9,0.0,0.002,0.0,15.3,0.035,53.8,0.002,314.0,21.5
18828,2.0,0.2,11.2,0.0,0.0,0.001,0.0,14.6,0.036,52.8,0.001,319.0,15.1
18825,3.0,0.2,8.3,0.0,0.0,0.001,0.0,14.1,0.037,57.6,0.001,332.0,18.2
18824,3.0,0.2,10.8,1.9,0.0,0.001,0.0,14.7,0.035,60.0,0.002,316.0,25.9
18822,3.0,0.2,9.6,0.0,0.0,0.001,0.0,13.9,0.037,56.8,0.001,337.0,22.0
18821,3.0,0.21,14.5,1.9,0.0,0.001,0.0,14.7,0.035,59.0,0.002,327.0,31.1
18819,3.0,0.21,12.8,0.0,0.0,0.001,0.0,14.1,0.038,56.0,0.001,335.0,23.6
18818,3.0,0.21,14.0,1.9,0.0,0.001,0.0,14.8,0.036,58.4,0.002,324.0,34.7
18816,3.0,0.21,12.9,0.0,0.0,0.001,0.0,14.5,0.038,55.3,0.001,336.0,24.5
18815,3.0,0.21,16.6,1.9,0.0,0.001,0.0,15.3,0.037,56.8,0.002,318.0,35.8
18813,3.0,0.22,13.2,0.0,0.0,0.001,0.0,14.0,0.037,59.8,0.001,326.0,23.4
18812,3.0,0.21,17.9,1.9,0.0,0.002,0.0,15.0,0.036,65.2,0.002,321.0,36.0
18810,2.0,0.22,11.7,0.0,0.0,0.001,0.0,13.2,0.037,64.1,0.001,328.0,21.1
18809,3.0,0.21,14.4,1.9,0.0,0.002,0.0,14.3,0.036,71.2,0.002,319.0,35.5
18806,2.0,0.21,10.8,1.9,0.0,0.002,0.0,13.8,0.035,73.1,0.002,319.0,32.2
18807,2.0,0.21,9.0,0.0,0.0,0.001,0.0,13.0,0.037,64.4,0.001,332.0,24.8
18803,2.0,0.21,11.1,1.9,0.0,0.002,0.0,13.5,0.035,73.3,0.002,319.0,32.8
18804,2.0,0.22,8.8,0.0,0.0,0.001,0.0,12.9,0.036,64.0,0.001,333.0,23.6
18801,2.0,0.21,7.3,0.0,0.0,0.001,0.0,12.0,0.036,68.4,0.001,330.0,22.2
18800,2.0,0.21,8.9,1.9,0.0,0.002,0.0,12.7,0.034,78.7,0.002,320.0,34.4
18798,2.0,0.22,4.1,0.0,0.0,0.001,0.0,11.7,0.036,70.1,0.001,336.0,24.1
18797,2.0,0.21,4.4,1.9,0.0,0.002,0.0,12.2,0.035,82.8,0.002,322.0,36.3
18795,2.0,0.22,2.8,0.0,0.0,0.001,0.0,11.3,0.038,72.7,0.001,330.0,22.6
18794,2.0,0.22,2.8,1.9,0.0,0.002,0.0,11.8,0.036,87.2,0.003,317.0,33.0
18792,2.0,0.22,3.4,0.0,0.0,0.001,0.0,10.7,0.038,78.0,0.001,329.0,20.6
18791,2.0,0.22,3.2,2.0,0.0,0.002,0.0,11.3,0.037,97.8,0.002,316.0,30.6
18788,2.0,0.21,4.6,1.9,0.0,0.002,0.0,10.9,0.039,99.4,0.002,316.0,32.1
18789,2.0,0.21,4.7,0.0,0.0,0.001,0.0,10.4,0.04,78.6,0.001,331.0,22.4
18785,2.0,0.22,6.6,1.9,0.0,0.002,0.0,10.9,0.041,97.1,0.002,316.0,32.7
18786,2.0,0.21,6.1,0.0,0.0,0.001,0.0,10.3,0.041,76.7,0.001,327.0,21.5
18783,2.0,0.0,3.9,0.0,0.0,0.0,0.0,10.0,0.0,77.8,0.0,329.0,24.0
18782,2.0,0.0,3.5,0.0,0.0,0.0,0.0,10.3,0.0,99.9,0.0,313.0,31.6
18780,2.0,0.2,2.5,0.0,0.0,0.0,0.0,9.5,0.039,81.7,0.0,326.0,22.0
18779,2.0,0.21,2.3,1.9,0.0,0.001,0.0,10.1,0.039,99.9,0.001,312.0,30.8
18776,2.0,0.2,2.2,1.9,0.0,0.001,0.0,10.2,0.038,99.9,0.001,308.0,30.6
18777,2.0,0.2,2.0,0.0,0.0,0.0,0.0,9.6,0.038,80.7,0.0,323.0,21.4
18774,2.0,0.21,2.5,0.0,0.0,0.0,0.0,9.7,0.039,80.4,0.0,324.0,23.2
18773,2.0,0.2,2.5,1.9,0.0,0.001,0.0,10.2,0.038,99.9,0.001,312.0,29.6
18771,2.0,0.21,1.4,0.0,0.0,0.0,0.0,9.7,0.039,80.8,0.0,322.0,20.5
18770,2.0,0.21,2.4,1.9,0.0,0.001,0.0,10.2,0.039,99.9,0.001,313.0,28.0
18767,2.0,0.21,1.7,1.9,0.0,0.002,0.0,9.9,0.042,99.9,0.002,312.0,26.4
18768,2.0,0.21,1.2,0.0,0.0,0.001,0.0,9.4,0.042,80.3,0.0,321.0,19.0
18764,2.0,0.21,1.0,1.9,0.0,0.002,0.0,9.4,0.042,99.8,0.002,317.0,21.4
18765,2.0,0.21,0.4,0.0,0.0,0.001,0.0,9.1,0.043,82.0,0.001,323.0,20.1
18762,2.0,0.21,0.2,0.0,0.0,0.001,0.0,8.6,0.043,84.7,0.001,321.0,19.0
18761,2.0,0.21,0.9,1.9,0.0,0.002,0.0,8.9,0.042,99.7,0.002,313.0,20.2
18759,2.0,0.21,0.4,0.0,0.0,0.001,0.0,8.6,0.041,86.4,0.001,327.0,16.5
18758,2.0,0.2,0.9,1.9,0.0,0.002,0.0,9.1,0.041,99.7,0.002,311.0,22.2
18755,2.0,0.2,0.5,1.9,0.0,0.002,0.0,10.0,0.043,99.9,0.002,314.0,27.8
18756,2.0,0.21,0.3,0.0,0.0,0.001,0.0,9.7,0.043,77.7,0.001,328.0,19.1
18753,2.0,0.21,0.1,0.0,0.0,0.001,0.0,10.3,0.043,73.6,0.001,328.0,22.3
18752,2.0,0.2,0.5,1.9,0.0,0.002,0.0,10.4,0.041,97.3,0.002,317.0,30.1
18750,2.0,0.22,0.3,0.0,0.0,0.001,0.0,10.6,0.041,75.3,0.001,333.0,24.8
18749,2.0,0.2,0.9,1.9,0.0,0.001,0.0,11.4,0.041,84.9,0.002,322.0,37.3
18746,2.0,0.2,1.0,1.9,0.0,0.002,0.0,11.2,0.041,90.1,0.002,321.0,36.5
18747,2.0,0.2,0.5,0.0,0.0,0.001,0.0,10.5,0.041,76.0,0.001,331.0,23.9
18744,2.0,0.21,0.9,0.0,0.0,0.001,0.0,10.2,0.042,75.9,0.001,340.0,33.1
18743,2.0,0.2,1.4,1.9,0.0,0.002,0.0,10.7,0.041,100.0,0.002,327.0,43.1
18741,2.0,0.2,1.1,0.0,0.0,0.001,0.0,9.3,0.043,81.6,0.001,338.0,35.3
18740,2.0,0.2,1.3,1.9,0.0,0.002,0.0,9.7,0.042,99.8,0.002,328.0,45.8
18737,2.0,0.2,1.2,1.9,0.0,0.002,0.0,8.9,0.04,99.7,0.002,316.0,38.1
18738,2.0,0.2,1.1,0.0,0.0,0.001,0.0,8.3,0.041,84.1,0.001,332.0,30.0
18735,2.0,0.2,1.4,0.0,0.0,0.001,0.0,8.8,0.038,84.3,0.001,326.0,23.8
18734,2.0,0.21,1.6,1.9,0.0,0.002,0.0,9.4,0.037,99.8,0.003,314.0,31.9
18732,2.0,0.2,1.8,0.0,0.0,0.002,0.0,8.8,0.037,85.5,0.002,332.0,22.9
18731,2.0,0.21,1.7,1.9,0.0,0.003,0.0,9.2,0.035,99.7,0.003,317.0,27.7
18729,2.0,0.2,0.6,0.0,0.0,0.002,0.0,7.5,0.035,89.6,0.002,311.0,14.1
18728,2.0,0.22,1.1,1.9,0.0,0.005,0.0,8.4,0.033,99.7,0.006,303.0,19.7
18725,3.0,0.21,1.0,1.9,0.0,0.004,0.0,9.0,0.041,99.6,0.004,317.0,22.7
18726,2.0,0.21,0.7,0.0,0.0,0.002,0.0,8.1,0.04,88.8,0.002,317.0,15.1
18722,3.0,0.21,1.2,1.9,0.0,0.004,0.0,9.4,0.044,99.6,0.004,328.0,24.2
18723,3.0,0.21,0.9,0.0,0.0,0.002,0.0,8.7,0.044,88.4,0.002,337.0,18.2
18720,3.0,0.21,0.7,0.0,0.0,0.002,0.0,9.1,0.045,90.4,0.002,339.0,16.9
18719,3.0,0.21,1.2,1.9,0.0,0.004,0.0,9.6,0.046,99.5,0.003,335.0,27.7
18717,2.0,0.2,0.8,0.0,0.0,0.002,0.0,9.0,0.043,91.2,0.002,331.0,16.7
18716,3.0,0.2,1.0,1.9,0.0,0.003,0.0,9.4,0.041,99.5,0.003,320.0,21.9
18713,3.0,0.0,1.2,0.0,0.0,0.0,0.0,9.6,0.0,99.5,0.0,324.0,22.2
18714,3.0,0.0,1.1,0.0,0.0,0.0,0.0,9.1,0.0,90.4,0.0,329.0,14.9
18711,3.0,0.2,1.2,0.0,0.0,0.001,0.0,9.4,0.046,89.1,0.001,336.0,17.1
18710,3.0,0.19,1.6,1.9,0.0,0.002,0.0,9.6,0.046,99.5,0.001,326.0,20.7
18708,3.0,0.2,1.3,0.0,0.0,0.001,0.0,9.2,0.048,88.6,0.001,336.0,14.5
18707,3.0,0.19,1.5,1.9,0.0,0.002,0.0,9.6,0.048,99.6,0.002,329.0,20.3
18704,3.0,0.19,1.6,1.9,0.0,0.002,0.0,9.6,0.047,99.6,0.002,327.0,16.7
18705,3.0,0.2,1.3,0.0,0.0,0.002,0.0,9.2,0.048,89.7,0.002,182.0,13.2
18702,3.0,0.21,2.1,0.0,0.0,0.002,0.0,9.1,0.048,91.1,0.002,336.0,12.0
18701,3.0,0.19,2.7,1.9,0.0,0.003,0.0,9.6,0.046,99.5,0.003,330.0,16.1
18699,3.0,0.22,2.6,0.0,0.0,0.003,0.0,9.2,0.045,92.9,0.003,329.0,8.2
18698,3.0,0.2,2.9,2.0,0.0,0.004,0.0,9.7,0.045,99.5,0.004,325.0,12.9
18695,3.0,0.22,4.1,2.0,0.0,0.007,0.0,9.6,0.043,99.5,0.007,321.0,12.7
18696,3.0,0.22,3.7,0.0,0.0,0.004,0.0,9.0,0.045,94.1,0.003,316.0,8.5
18693,3.0,0.22,3.9,0.0,0.0,0.004,0.0,8.8,0.044,93.7,0.004,299.0,7.8
18692,3.0,0.22,4.3,2.0,0.0,0.006,0.0,9.5,0.044,99.5,0.006,311.0,11.0
18690,3.0,0.23,4.6,0.0,0.0,0.004,0.0,8.8,0.045,92.6,0.004,299.0,7.4
18689,3.0,0.23,4.8,2.0,0.0,0.007,0.0,9.7,0.043,99.5,0.007,305.0,7.9
18687,3.0,0.24,6.7,0.0,0.0,0.005,0.0,9.1,0.046,91.7,0.005,293.0,6.3
18686,3.0,0.23,3.0,2.0,0.001,0.01,0.0,9.8,0.039,99.5,0.011,226.0,5.3
18683,3.0,0.24,4.2,1.9,0.0,0.009,0.0,9.9,0.042,99.5,0.009,210.0,4.7
18684,3.0,0.24,7.3,0.0,0.0,0.005,0.0,10.0,0.046,89.4,0.005,270.0,4.9
18681,3.0,0.25,6.9,0.0,0.001,0.007,0.0,10.3,0.046,87.2,0.008,189.0,3.8
18680,3.0,0.22,3.7,2.0,0.002,0.012,0.0,9.9,0.042,99.6,0.015,199.0,6.0
18678,3.0,0.22,6.0,0.0,0.0,0.005,0.0,9.8,0.049,87.4,0.005,112.0,2.4
18677,3.0,0.22,6.2,1.9,0.0,0.007,0.0,10.6,0.049,99.7,0.007,36.0,12.1
18674,3.0,0.21,8.6,1.9,0.0,0.007,0.0,11.8,0.045,95.9,0.007,28.0,9.1
18675,3.0,0.21,7.3,0.0,0.0,0.003,0.0,12.7,0.049,73.9,0.003,19.0,8.8
18672,3.0,0.21,5.9,0.0,0.0,0.003,0.0,14.1,0.051,63.3,0.003,7.0,13.7
18671,3.0,0.2,6.5,1.9,0.001,0.006,0.0,14.3,0.047,71.0,0.007,351.0,22.1
18669,3.0,0.2,5.6,0.0,0.0,0.003,0.0,13.9,0.048,62.3,0.003,14.0,12.9
18668,3.0,0.21,6.3,1.9,0.001,0.006,0.0,13.9,0.045,71.0,0.007,1.0,19.9
18666,3.0,0.21,3.9,0.0,0.0,0.002,0.0,12.7,0.045,65.5,0.003,4.0,13.6
18665,3.0,0.21,5.0,1.9,0.001,0.005,0.0,13.0,0.042,77.1,0.006,347.0,19.8
18662,3.0,0.21,5.8,2.0,0.001,0.007,0.0,11.7,0.036,95.9,0.009,347.0,16.6
18663,2.0,0.21,5.5,0.0,0.0,0.003,0.0,11.5,0.039,73.6,0.004,350.0,11.6
18659,3.0,0.23,7.0,2.0,0.001,0.01,0.0,10.8,0.03,99.9,0.012,343.0,14.7
18660,2.0,0.23,5.9,0.0,0.0,0.004,0.0,10.5,0.036,79.3,0.005,333.0,8.8
18657,2.0,0.22,4.5,0.0,0.0,0.005,0.0,9.7,0.032,83.3,0.005,328.0,7.1
18656,2.0,0.24,6.2,2.0,0.001,0.011,0.0,9.9,0.026,99.7,0.012,333.0,11.6
18654,2.0,0.21,3.6,0.0,0.0,0.004,0.0,9.6,0.034,82.1,0.004,327.0,6.3
18653,2.0,0.21,4.3,2.0,0.0,0.008,0.0,9.9,0.03,99.8,0.008,348.0,14.6
18651,2.0,0.2,3.2,0.0,0.0,0.003,0.0,9.4,0.033,85.0,0.003,303.0,6.1
18650,2.0,0.21,3.7,2.0,0.0,0.006,0.0,10.3,0.033,99.9,0.006,340.0,15.6
18648,2.0,0.19,3.9,0.0,0.0,0.003,0.0,9.4,0.036,86.6,0.002,305.0,6.4
18647,2.0,0.19,4.8,2.0,0.0,0.004,0.0,10.1,0.033,99.8,0.004,333.0,16.8
18644,3.0,0.0,7.8,0.0,0.0,0.0,0.0,10.4,0.0,99.8,0.0,335.0,12.7
18645,2.0,0.0,5.6,0.0,0.0,0.0,0.0,9.4,0.0,90.3,0.0,320.0,6.8
18641,3.0,0.19,8.6,2.0,0.0,0.004,0.0,11.0,0.033,99.8,0.004,338.0,10.5
18642,2.0,0.19,7.1,0.0,0.0,0.002,0.0,9.8,0.033,89.6,0.002,307.0,7.0
18638,3.0,0.18,6.9,2.0,0.0,0.006,0.0,11.1,0.035,99.8,0.006,342.0,10.7
18639,2.0,0.18,7.4,0.0,0.0,0.003,0.0,10.4,0.033,87.0,0.003,337.0,4.7
18636,3.0,0.17,6.3,0.0,0.0,0.003,0.0,11.0,0.037,80.8,0.003,22.0,6.7
18635,3.0,0.2,5.7,2.0,0.0,0.005,0.0,11.4,0.039,99.9,0.005,357.0,10.4
18633,3.0,0.17,5.9,0.0,0.0,0.003,0.0,11.4,0.041,77.1,0.003,2.0,5.3
18632,3.0,0.2,5.0,2.0,0.0,0.006,0.0,11.7,0.038,99.9,0.006,345.0,10.3
18629,3.0,0.21,3.5,1.9,0.0,0.009,0.0,11.9,0.042,100.0,0.009,1.0,4.9
18630,3.0,0.17,4.3,0.0,0.0,0.003,0.0,11.4,0.048,73.0,0.003,354.0,4.2
18627,3.0,0.17,5.2,0.0,0.0,0.004,0.0,11.7,0.048,74.2,0.004,25.0,6.7
18626,3.0,0.21,3.5,1.9,0.0,0.008,0.0,12.4,0.043,92.0,0.008,358.0,10.3
18624,3.0,0.16,5.4,0.0,0.0,0.004,0.0,13.3,0.051,65.0,0.004,53.0,9.8
18623,3.0,0.19,3.3,1.9,0.0,0.004,0.0,13.3,0.051,75.2,0.004,55.0,13.3
18621,3.0,0.17,5.4,0.0,0.0,0.005,0.0,15.2,0.053,53.3,0.005,59.0,9.6
18620,3.0,0.2,2.6,1.9,0.0,0.004,0.0,15.0,0.054,53.4,0.004,36.0,11.8
18617,3.0,0.2,3.2,1.9,0.0,0.004,0.0,15.7,0.054,52.3,0.004,30.0,10.5
18618,3.0,0.16,5.1,0.0,0.0,0.002,0.0,16.3,0.054,48.4,0.002,48.0,12.1
18614,3.0,0.24,7.4,1.9,0.002,0.008,0.0,14.7,0.046,78.1,0.01,30.0,9.6
18615,3.0,0.15,4.7,0.0,0.0,0.002,0.0,17.0,0.053,44.5,0.002,43.0,11.9
18612,3.0,0.17,5.9,0.0,0.0,0.002,0.0,14.2,0.05,62.5,0.002,30.0,12.0
18611,3.0,0.22,9.3,1.9,0.0,0.006,0.0,12.5,0.046,89.3,0.007,345.0,9.5
18609,3.0,0.16,5.2,0.0,0.0,0.002,0.0,15.5,0.052,49.5,0.002,7.0,9.3
18608,3.0,0.19,4.1,1.9,0.0,0.002,0.0,17.9,0.055,44.9,0.002,66.0,11.9
18606,3.0,0.16,5.6,0.0,0.0,0.002,0.0,17.3,0.055,43.5,0.002,71.0,9.4
18605,3.0,0.19,3.6,1.9,0.0,0.002,0.0,17.7,0.054,46.0,0.002,42.0,10.2
18603,3.0,0.18,5.3,0.0,0.0,0.002,0.0,16.8,0.053,48.0,0.002,60.0,9.9
18602,3.0,0.19,4.8,1.9,0.0,0.002,0.0,16.6,0.052,51.0,0.002,59.0,13.6
18599,3.0,0.19,5.3,1.9,0.001,0.003,0.0,16.3,0.045,51.6,0.004,15.0,10.5
18600,3.0,0.18,6.0,0.0,0.0,0.002,0.0,15.6,0.048,52.3,0.002,31.0,8.4
18596,2.0,0.19,3.9,1.9,0.002,0.005,0.0,15.5,0.039,47.4,0.006,360.0,11.3
18597,2.0,0.19,4.6,0.0,0.0,0.001,0.0,14.9,0.046,50.0,0.002,25.0,11.5
18594,2.0,0.2,3.1,0.0,0.001,0.003,0.0,14.0,0.037,48.2,0.003,349.0,6.5
18593,2.0,0.2,2.5,1.9,0.001,0.004,0.0,15.1,0.036,43.4,0.005,337.0,8.1
18591,2.0,0.22,3.5,0.0,0.002,0.006,0.0,12.4,0.024,55.5,0.008,302.0,4.7
18590,2.0,0.22,3.7,2.0,0.002,0.008,0.0,13.7,0.023,51.6,0.01,341.0,3.1
18587,2.0,0.2,3.1,1.9,0.001,0.007,0.0,12.8,0.024,52.2,0.008,326.0,8.2
18588,2.0,0.23,3.7,0.0,0.001,0.008,0.0,10.6,0.021,60.8,0.009,298.0,5.5
18585,2.0,0.21,4.6,0.0,0.002,0.009,0.0,8.7,0.019,65.8,0.01,300.0,7.3
18584,2.0,0.2,2.8,1.9,0.001,0.007,0.0,12.6,0.027,50.3,0.008,321.0,11.7
18582,2.0,0.21,5.7,0.0,0.001,0.009,0.0,7.7,0.017,70.9,0.01,300.0,6.9
18581,2.0,0.21,3.7,2.0,0.001,0.01,0.0,10.6,0.022,67.7,0.011,317.0,8.5
18579,2.0,0.2,6.6,0.0,0.0,0.01,0.0,7.1,0.016,76.0,0.01,301.0,7.8
18578,2.0,0.21,4.3,2.0,0.0,0.01,0.0,8.3,0.017,90.9,0.01,56.0,1.2
18575,2.0,0.0,6.4,0.0,0.0,0.0,0.0,8.7,0.0,99.0,0.0,328.0,3.9
18576,2.0,0.0,6.3,0.0,0.0,0.0,0.0,7.9,0.0,73.3,0.0,306.0,7.2
18572,3.0,0.3,11.2,2.1,0.0,0.015,0.0,9.0,0.011,99.7,0.015,0.0,0.0
18573,2.0,0.2,5.7,0.0,0.0,0.005,0.0,9.1,0.027,71.4,0.005,305.0,6.7
18570,2.0,0.17,6.0,0.0,0.0,0.004,0.0,10.0,0.029,70.3,0.004,318.0,6.6
18569,3.0,0.32,14.0,2.1,0.0,0.014,0.0,9.6,0.014,99.8,0.014,0.0,0.0
18567,3.0,0.17,5.6,0.0,0.0,0.004,0.0,11.3,0.033,63.1,0.004,308.0,5.2
18566,3.0,0.32,13.3,2.1,0.0,0.015,0.0,10.8,0.017,96.1,0.015,0.0,0.0
18564,3.0,0.19,7.8,0.0,0.0,0.009,0.0,12.2,0.028,61.3,0.009,301.0,3.6
18563,3.0,0.32,8.6,2.0,0.0,0.014,0.0,12.1,0.024,77.3,0.014,139.0,2.3
18561,3.0,0.19,5.1,0.0,0.0,0.005,0.0,14.2,0.04,49.7,0.005,14.0,2.3
18560,3.0,0.23,3.2,2.0,0.0,0.01,0.0,14.6,0.039,52.3,0.01,335.0,3.0
18558,3.0,0.17,3.8,0.0,0.0,0.002,0.0,15.8,0.046,43.7,0.002,17.0,3.9
18557,3.0,0.21,1.6,1.9,0.0,0.004,0.0,16.6,0.049,45.0,0.004,22.0,6.9
18554,3.0,0.19,1.5,1.9,0.0,0.003,0.0,17.9,0.052,39.4,0.004,17.0,14.7
18555,3.0,0.16,3.3,0.0,0.0,0.001,0.0,17.4,0.048,39.6,0.001,44.0,11.8
18551,3.0,0.19,2.0,1.9,0.0,0.003,0.0,18.9,0.053,37.8,0.003,2.0,20.5
18552,3.0,0.16,4.2,0.0,0.0,0.001,0.0,18.4,0.052,38.9,0.001,28.0,12.3
18549,3.0,0.16,4.1,0.0,0.0,0.001,0.0,20.0,0.052,37.0,0.001,5.0,13.7
18548,3.0,0.2,2.0,1.9,0.0,0.003,0.0,20.9,0.051,33.4,0.003,341.0,10.5
18546,3.0,0.16,3.7,0.0,0.0,0.002,0.0,20.4,0.05,35.6,0.002,43.0,8.6
18545,3.0,0.2,1.8,1.9,0.0,0.003,0.0,21.3,0.05,33.8,0.003,31.0,6.1
18543,3.0,0.15,3.6,0.0,0.0,0.001,0.0,21.2,0.049,30.6,0.001,329.0,4.9
18542,3.0,0.19,1.1,1.9,0.0,0.002,0.0,21.7,0.05,29.8,0.002,274.0,3.9
18540,3.0,0.16,2.4,0.0,0.0,0.001,0.0,20.6,0.049,32.8,0.002,209.0,9.6
18539,3.0,0.19,0.7,1.9,0.0,0.001,0.0,20.4,0.051,34.9,0.002,181.0,6.7
18536,3.0,0.2,0.8,1.9,0.0,0.002,0.0,19.3,0.051,39.1,0.003,165.0,7.5
18537,3.0,0.16,2.2,0.0,0.0,0.002,0.0,19.4,0.048,38.5,0.002,184.0,8.7
18533,3.0,0.22,1.7,1.9,0.002,0.005,0.0,16.0,0.045,66.4,0.006,149.0,4.9
18534,3.0,0.16,2.3,0.0,0.001,0.004,0.0,17.8,0.045,44.3,0.006,191.0,7.2
18531,3.0,0.16,2.8,0.0,0.001,0.004,0.0,15.1,0.044,52.6,0.005,221.0,10.8
18530,3.0,0.2,1.8,1.9,0.001,0.008,0.0,15.2,0.042,60.6,0.009,268.0,12.1
18528,3.0,0.15,3.4,0.0,0.0,0.001,0.0,18.1,0.045,38.5,0.002,276.0,10.3
18527,3.0,0.19,1.6,1.9,0.0,0.002,0.0,19.7,0.048,33.9,0.002,290.0,6.3
18524,3.0,0.19,2.0,1.9,0.001,0.003,0.0,19.7,0.045,34.9,0.004,315.0,8.2
18525,2.0,0.15,3.6,0.0,0.0,0.001,0.0,18.3,0.044,36.3,0.001,296.0,8.1
18522,2.0,0.17,4.7,0.0,0.002,0.005,0.0,17.1,0.036,43.5,0.007,298.0,7.6
18521,3.0,0.2,3.4,1.9,0.002,0.005,0.0,18.3,0.039,39.9,0.007,333.0,8.0
18519,2.0,0.18,4.9,0.0,0.002,0.007,0.0,14.2,0.027,53.2,0.009,312.0,5.4
18518,3.0,0.21,3.6,2.0,0.002,0.009,0.0,17.2,0.034,42.5,0.011,305.0,6.5
18515,3.0,0.22,6.4,2.0,0.003,0.014,0.0,15.5,0.024,47.1,0.017,178.0,2.2
18516,3.0,0.17,3.6,0.0,0.0,0.005,0.0,14.1,0.037,50.8,0.005,319.0,4.6
18512,3.0,0.23,5.3,2.0,0.001,0.014,0.0,14.7,0.026,44.1,0.015,152.0,2.8
18513,3.0,0.16,3.7,0.0,0.0,0.006,0.0,13.4,0.036,53.0,0.006,286.0,5.0
18510,3.0,0.15,3.0,0.0,0.0,0.003,0.0,14.8,0.041,46.1,0.003,334.0,2.5
18509,3.0,0.19,2.9,2.0,0.0,0.016,0.0,15.3,0.03,40.6,0.016,286.0,2.7
18507,2.0,0.0,2.7,0.0,0.0,0.0,0.0,15.9,0.0,34.1,0.0,328.0,5.2
18506,2.0,0.0,4.1,0.0,0.0,0.0,0.0,14.7,0.0,44.6,0.0,286.0,1.5
18503,2.0,0.23,5.7,2.0,0.0,0.014,0.0,13.3,0.017,57.7,0.014,310.0,2.0
18504,2.0,0.15,3.7,0.0,0.0,0.003,0.0,15.1,0.043,34.6,0.003,299.0,5.6
18501,2.0,0.16,4.2,0.0,0.0,0.004,0.0,14.1,0.034,37.9,0.004,285.0,3.7
18500,2.0,0.23,4.7,2.0,0.0,0.009,0.0,13.8,0.026,48.2,0.009,178.0,1.9
18498,3.0,0.16,4.5,0.0,0.0,0.005,0.0,14.3,0.035,37.0,0.005,294.0,4.2
18497,3.0,0.23,3.5,2.0,0.0,0.007,0.0,15.5,0.034,36.6,0.007,337.0,3.8
18494,3.0,0.19,2.4,1.9,0.0,0.005,0.0,17.0,0.04,29.8,0.005,326.0,6.6
18495,3.0,0.16,4.8,0.0,0.0,0.005,0.0,15.1,0.037,33.7,0.005,283.0,4.9
18492,3.0,0.15,3.9,0.0,0.0,0.002,0.0,16.5,0.042,29.7,0.002,307.0,5.4
18491,3.0,0.2,1.8,1.9,0.0,0.006,0.0,18.6,0.043,24.5,0.006,302.0,13.4
18489,3.0,0.15,3.2,0.0,0.0,0.003,0.0,18.1,0.044,25.1,0.003,300.0,6.5
18488,3.0,0.19,1.7,1.9,0.0,0.004,0.0,19.8,0.046,21.9,0.004,286.0,12.3
18485,3.0,0.18,1.4,1.9,0.0,0.002,0.0,21.5,0.049,19.5,0.002,289.0,15.8
18486,3.0,0.14,2.9,0.0,0.0,0.001,0.0,20.5,0.048,20.0,0.001,290.0,10.8
18483,3.0,0.13,2.7,0.0,0.0,0.001,0.0,21.9,0.051,17.4,0.001,287.0,13.8
18482,3.0,0.17,1.4,1.9,0.001,0.005,0.0,22.8,0.048,18.9,0.006,282.0,12.7
18480,3.0,0.13,2.7,0.0,0.0,0.001,0.0,22.2,0.051,17.3,0.001,281.0,12.7
18479,3.0,0.17,1.5,1.9,0.001,0.003,0.0,23.2,0.049,18.8,0.004,276.0,13.0
18477,3.0,0.14,2.9,0.0,0.0,0.001,0.0,22.5,0.049,18.1,0.001,275.0,15.5
18476,3.0,0.17,1.5,1.9,0.0,0.002,0.0,23.4,0.05,18.7,0.002,268.0,15.1
18473,3.0,0.17,1.7,1.9,0.001,0.002,0.0,23.6,0.05,17.8,0.003,264.0,14.6
18474,3.0,0.13,2.7,0.0,0.0,0.001,0.0,22.5,0.05,17.8,0.001,268.0,16.7
18470,3.0,0.17,1.5,1.9,0.001,0.002,0.0,23.5,0.051,17.9,0.002,270.0,13.7
18471,3.0,0.13,2.6,0.0,0.0,0.001,0.0,22.5,0.049,18.1,0.001,281.0,14.4
18468,3.0,0.14,2.6,0.0,0.0,0.001,0.0,22.2,0.05,18.4,0.001,276.0,15.3
18467,3.0,0.17,1.5,1.9,0.001,0.002,0.0,23.4,0.052,17.9,0.003,281.0,15.7
18465,3.0,0.13,2.4,0.0,0.0,0.001,0.0,21.7,0.051,20.9,0.001,284.0,12.4
18464,3.0,0.17,1.4,1.9,0.001,0.002,0.0,22.9,0.052,19.7,0.003,281.0,14.2
18461,3.0,0.17,1.2,1.9,0.0,0.002,0.0,22.1,0.053,21.0,0.002,291.0,16.9
18462,3.0,0.13,2.9,0.0,0.0,0.001,0.0,21.1,0.051,21.2,0.001,273.0,13.1
18459,3.0,0.14,2.5,0.0,0.0,0.001,0.0,20.3,0.05,23.2,0.001,276.0,14.2
18458,3.0,0.17,1.5,1.9,0.001,0.002,0.0,21.5,0.051,22.8,0.003,289.0,18.6
18456,3.0,0.13,2.0,0.0,0.0,0.001,0.0,19.6,0.048,25.9,0.001,282.0,14.8
18455,3.0,0.16,1.2,1.9,0.001,0.002,0.0,20.8,0.049,25.0,0.003,300.0,18.1
18453,3.0,0.15,1.9,0.0,0.0,0.001,0.0,18.9,0.048,27.7,0.001,286.0,13.2
