,ReadingDate,Year,Month,Day,Hours,Season,Latitude,Longitude,Station Name,Air Quality Health Index,Ozone,Relative Humidity,Outdoor Temperature,Wind Direction,Wind Speed
27695,2022-10-22 09:00:00,2022,10,22,9,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.022,99.6,0.2,355.0,7.0
27693,2022-10-22 08:00:00,2022,10,22,8,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.026,95.6,-0.2,5.0,179.7
27692,2022-10-22 08:00:00,2022,10,22,8,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.025,99.5,0.2,356.0,8.6
27689,2022-10-22 07:00:00,2022,10,22,7,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.032,99.5,0.2,16.0,8.9
27690,2022-10-22 07:00:00,2022,10,22,7,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.029,95.5,-0.2,4.0,142.3
27687,2022-10-22 06:00:00,2022,10,22,6,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.0,0.0,0.0,0.0,0.0
27686,2022-10-22 06:00:00,2022,10,22,6,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.0,0.0,0.0,0.0,0.0
27684,2022-10-22 05:00:00,2022,10,22,5,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.0,95.3,-0.1,1.0,135.5
27683,2022-10-22 05:00:00,2022,10,22,5,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.0,99.5,0.2,23.0,9.8
27681,2022-10-22 04:00:00,2022,10,22,4,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.031,94.9,0.0,3.0,38.5
27680,2022-10-22 04:00:00,2022,10,22,4,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.032,99.5,0.3,19.0,9.0
27677,2022-10-22 03:00:00,2022,10,22,3,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.028,99.5,0.4,10.0,9.2
27678,2022-10-22 03:00:00,2022,10,22,3,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.028,94.3,0.0,16.0,12.1
27674,2022-10-22 02:00:00,2022,10,22,2,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.025,99.5,0.7,2.0,4.6
27675,2022-10-22 02:00:00,2022,10,22,2,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.025,93.3,0.3,8.0,6.8
27672,2022-10-22 01:00:00,2022,10,22,1,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.019,92.0,0.8,16.0,12.2
27671,2022-10-22 01:00:00,2022,10,22,1,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.027,99.6,1.5,203.0,2.8
27669,2022-10-21 23:00:00,2022,10,21,23,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.027,86.6,2.4,130.0,0.9
27668,2022-10-21 23:00:00,2022,10,21,23,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.027,99.7,3.1,183.0,1.9
27666,2022-10-21 22:00:00,2022,10,21,22,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.025,85.3,2.7,156.0,3.9
27665,2022-10-21 22:00:00,2022,10,21,22,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.025,99.7,3.2,222.0,3.1
27663,2022-10-21 21:00:00,2022,10,21,21,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.026,80.4,3.2,195.0,4.4
27662,2022-10-21 21:00:00,2022,10,21,21,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.024,99.8,3.5,205.0,4.6
27660,2022-10-21 20:00:00,2022,10,21,20,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.024,78.7,3.3,201.0,5.4
27659,2022-10-21 20:00:00,2022,10,21,20,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.025,99.9,3.7,196.0,5.6
27656,2022-10-21 19:00:00,2022,10,21,19,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.026,98.4,4.0,201.0,6.2
27657,2022-10-21 19:00:00,2022,10,21,19,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.024,77.3,3.6,210.0,6.5
27654,2022-10-21 18:00:00,2022,10,21,18,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.0,0.0,0.0,0.0,0.0
27653,2022-10-21 18:00:00,2022,10,21,18,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,0.0,0.0,0.0,0.0
27651,2022-10-21 17:00:00,2022,10,21,17,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.025,72.5,4.7,196.0,7.8
27650,2022-10-21 17:00:00,2022,10,21,17,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.027,85.9,4.9,202.0,7.4
27648,2022-10-21 16:00:00,2022,10,21,16,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.027,66.2,5.2,176.0,3.3
27647,2022-10-21 16:00:00,2022,10,21,16,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.026,83.3,5.2,186.0,6.2
27644,2022-10-21 15:00:00,2022,10,21,15,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.028,82.9,5.0,182.0,3.9
27645,2022-10-21 15:00:00,2022,10,21,15,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.028,69.1,5.0,216.0,4.2
27642,2022-10-21 14:00:00,2022,10,21,14,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.032,70.6,4.5,186.0,2.6
27641,2022-10-21 14:00:00,2022,10,21,14,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.029,92.7,4.9,172.0,1.0
27639,2022-10-21 13:00:00,2022,10,21,13,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.031,77.3,3.6,83.0,0.2
27638,2022-10-21 13:00:00,2022,10,21,13,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.028,99.9,4.1,109.0,0.2
27635,2022-10-21 12:00:00,2022,10,21,12,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.0,0.0,0.0,0.0,0.0
27636,2022-10-21 12:00:00,2022,10,21,12,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.0,0.0,0.0,0.0,0.0
27633,2022-10-21 11:00:00,2022,10,21,11,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.029,85.3,2.2,11.0,4.2
27632,2022-10-21 11:00:00,2022,10,21,11,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.022,99.7,2.6,5.0,6.7
27630,2022-10-21 10:00:00,2022,10,21,10,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.029,86.7,2.0,18.0,6.5
27629,2022-10-21 10:00:00,2022,10,21,10,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.025,99.6,2.4,358.0,11.1
27627,2022-10-21 09:00:00,2022,10,21,9,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.029,86.7,2.1,347.0,7.5
27626,2022-10-21 09:00:00,2022,10,21,9,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.025,99.6,2.3,358.0,12.4
27624,2022-10-21 08:00:00,2022,10,21,8,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.031,84.8,2.3,339.0,5.1
27623,2022-10-21 08:00:00,2022,10,21,8,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.029,99.7,2.8,357.0,13.5
27621,2022-10-21 07:00:00,2022,10,21,7,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.032,81.5,2.9,1.0,7.8
27620,2022-10-21 07:00:00,2022,10,21,7,Fall,51.030789,-114.008836,Calgary Central Inglewood,2.0,0.032,99.8,3.5,13.0,15.4
27618,2022-10-21 06:00:00,2022,10,21,6,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.0,0.0,0.0,0.0,0.0
27617,2022-10-21 06:00:00,2022,10,21,6,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,0.0,0.0,0.0,0.0
27614,2022-10-21 05:00:00,2022,10,21,5,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,76.7,5.8,355.0,13.6
27615,2022-10-21 05:00:00,2022,10,21,5,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.0,74.8,4.4,344.0,10.1
27611,2022-10-21 04:00:00,2022,10,21,4,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.004,81.6,5.5,345.0,5.2
27612,2022-10-21 04:00:00,2022,10,21,4,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.02,74.1,4.4,308.0,4.5
27609,2022-10-21 03:00:00,2022,10,21,3,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.014,72.5,4.5,292.0,2.2
27608,2022-10-21 03:00:00,2022,10,21,3,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.003,97.3,4.9,0.0,0.0
27606,2022-10-21 02:00:00,2022,10,21,2,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.017,66.8,5.3,323.0,1.0
27605,2022-10-21 02:00:00,2022,10,21,2,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.005,91.8,4.9,356.0,1.9
27603,2022-10-21 01:00:00,2022,10,21,1,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.029,61.4,6.2,168.0,2.2
27602,2022-10-21 01:00:00,2022,10,21,1,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.007,76.2,5.2,129.0,1.9
27600,2022-10-20 23:00:00,2022,10,20,23,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.029,57.9,7.1,207.0,4.9
27599,2022-10-20 23:00:00,2022,10,20,23,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.01,65.6,6.3,187.0,3.4
27596,2022-10-20 22:00:00,2022,10,20,22,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.008,64.6,6.3,218.0,3.8
27597,2022-10-20 22:00:00,2022,10,20,22,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.028,58.3,7.0,183.0,3.6
27593,2022-10-20 21:00:00,2022,10,20,21,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.006,63.1,6.6,193.0,4.1
27594,2022-10-20 21:00:00,2022,10,20,21,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.026,58.6,7.2,197.0,4.3
27591,2022-10-20 20:00:00,2022,10,20,20,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.02,57.5,7.1,188.0,1.4
27590,2022-10-20 20:00:00,2022,10,20,20,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.011,53.6,7.3,196.0,3.1
27588,2022-10-20 19:00:00,2022,10,20,19,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.03,45.2,9.1,206.0,3.1
27587,2022-10-20 19:00:00,2022,10,20,19,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.028,42.0,9.1,174.0,2.5
27584,2022-10-20 18:00:00,2022,10,20,18,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,0.0,0.0,0.0,0.0
27585,2022-10-20 18:00:00,2022,10,20,18,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.0,0.0,0.0,0.0,0.0
27582,2022-10-20 17:00:00,2022,10,20,17,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.04,37.7,10.9,56.0,2.6
27581,2022-10-20 17:00:00,2022,10,20,17,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.04,37.2,10.9,25.0,2.4
27579,2022-10-20 16:00:00,2022,10,20,16,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.039,43.6,9.9,339.0,4.1
27578,2022-10-20 16:00:00,2022,10,20,16,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.042,41.5,10.4,345.0,5.5
27575,2022-10-20 15:00:00,2022,10,20,15,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.042,47.8,9.7,352.0,10.6
27576,2022-10-20 15:00:00,2022,10,20,15,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.039,49.6,9.1,336.0,10.6
27572,2022-10-20 14:00:00,2022,10,20,14,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.041,58.8,8.4,346.0,14.3
27573,2022-10-20 14:00:00,2022,10,20,14,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.039,59.3,8.0,336.0,11.8
27570,2022-10-20 13:00:00,2022,10,20,13,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.038,64.6,7.3,355.0,11.5
27569,2022-10-20 13:00:00,2022,10,20,13,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.042,65.6,7.6,4.0,22.5
27567,2022-10-20 12:00:00,2022,10,20,12,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.0,0.0,0.0,0.0,0.0
27566,2022-10-20 12:00:00,2022,10,20,12,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,0.0,0.0,0.0,0.0
27563,2022-10-20 11:00:00,2022,10,20,11,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.043,60.8,8.7,4.0,28.5
27564,2022-10-20 11:00:00,2022,10,20,11,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.04,59.6,8.4,9.0,14.4
27561,2022-10-20 10:00:00,2022,10,20,10,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.039,53.7,8.8,13.0,17.0
27560,2022-10-20 10:00:00,2022,10,20,10,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.041,54.2,9.3,11.0,28.4
27558,2022-10-20 09:00:00,2022,10,20,9,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.032,38.1,11.7,22.0,19.0
27557,2022-10-20 09:00:00,2022,10,20,9,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.024,39.9,11.9,18.0,24.2
27554,2022-10-20 08:00:00,2022,10,20,8,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.004,53.0,9.2,172.0,0.6
27555,2022-10-20 08:00:00,2022,10,20,8,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.016,31.7,12.7,313.0,4.1
27552,2022-10-20 07:00:00,2022,10,20,7,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.018,33.0,12.1,301.0,3.7
27551,2022-10-20 07:00:00,2022,10,20,7,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.003,50.6,9.2,184.0,0.6
27549,2022-10-20 06:00:00,2022,10,20,6,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.0,0.0,0.0,0.0,0.0
27548,2022-10-20 06:00:00,2022,10,20,6,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.0,0.0,0.0,0.0,0.0
27545,2022-10-20 05:00:00,2022,10,20,5,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.0,48.6,9.9,93.0,0.7
27546,2022-10-20 05:00:00,2022,10,20,5,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.0,31.8,12.0,300.0,4.8
27543,2022-10-20 04:00:00,2022,10,20,4,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.026,28.6,12.9,318.0,2.2
27542,2022-10-20 04:00:00,2022,10,20,4,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.003,38.6,10.9,192.0,3.3
27540,2022-10-20 03:00:00,2022,10,20,3,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.033,21.9,15.7,299.0,3.4
27539,2022-10-20 03:00:00,2022,10,20,3,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.005,31.3,12.0,210.0,1.3
27537,2022-10-20 02:00:00,2022,10,20,2,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.033,20.7,15.8,317.0,5.4
27536,2022-10-20 02:00:00,2022,10,20,2,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.003,35.5,11.7,76.0,1.2
27533,2022-10-20 01:00:00,2022,10,20,1,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.012,26.9,13.1,115.0,1.2
27534,2022-10-20 01:00:00,2022,10,20,1,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.027,20.5,14.1,322.0,5.2
27530,2022-10-19 23:00:00,2022,10,19,23,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.022,19.8,15.8,338.0,6.9
27531,2022-10-19 23:00:00,2022,10,19,23,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.026,18.6,14.5,304.0,2.6
27528,2022-10-19 22:00:00,2022,10,19,22,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.034,15.1,16.4,298.0,4.5
27527,2022-10-19 22:00:00,2022,10,19,22,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.004,24.5,13.2,158.0,1.8
27525,2022-10-19 21:00:00,2022,10,19,21,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.034,14.1,17.3,294.0,6.1
27524,2022-10-19 21:00:00,2022,10,19,21,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.005,23.5,14.8,69.0,1.6
27521,2022-10-19 20:00:00,2022,10,19,20,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.017,14.2,19.0,128.0,1.0
27522,2022-10-19 20:00:00,2022,10,19,20,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.034,12.7,18.7,296.0,5.9
27519,2022-10-19 19:00:00,2022,10,19,19,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.037,10.7,21.0,314.0,5.8
27518,2022-10-19 19:00:00,2022,10,19,19,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.034,9.9,22.1,307.0,8.4
27516,2022-10-19 18:00:00,2022,10,19,18,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.039,8.7,23.6,301.0,8.0
27515,2022-10-19 18:00:00,2022,10,19,18,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.039,8.5,24.3,304.0,9.2
27512,2022-10-19 17:00:00,2022,10,19,17,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.034,9.5,24.5,177.0,2.5
27513,2022-10-19 17:00:00,2022,10,19,17,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.046,7.5,24.7,295.0,12.2
27510,2022-10-19 16:00:00,2022,10,19,16,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.046,7.5,24.9,292.0,11.1
27509,2022-10-19 16:00:00,2022,10,19,16,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.041,9.5,23.9,174.0,3.6
27507,2022-10-19 15:00:00,2022,10,19,15,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.041,10.5,23.8,245.0,3.4
27506,2022-10-19 15:00:00,2022,10,19,15,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.034,11.6,22.6,178.0,5.4
27503,2022-10-19 14:00:00,2022,10,19,14,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.027,13.9,21.4,193.0,4.6
27504,2022-10-19 14:00:00,2022,10,19,14,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.04,12.8,21.7,275.0,6.3
27501,2022-10-19 13:00:00,2022,10,19,13,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.029,19.4,18.4,300.0,6.1
27500,2022-10-19 13:00:00,2022,10,19,13,Fall,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.019,18.0,18.8,269.0,3.3
27498,2022-10-19 12:00:00,2022,10,19,12,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.0,0.0,0.0,0.0,0.0
27497,2022-10-19 12:00:00,2022,10,19,12,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.0,0.0,0.0,0.0,0.0
27495,2022-10-19 11:00:00,2022,10,19,11,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.018,33.8,10.5,305.0,8.4
27494,2022-10-19 11:00:00,2022,10,19,11,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.008,28.2,13.9,275.0,1.6
27491,2022-10-19 10:00:00,2022,10,19,10,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.005,43.4,9.0,326.0,1.2
27492,2022-10-19 10:00:00,2022,10,19,10,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.017,39.2,7.6,306.0,9.7
27489,2022-10-19 09:00:00,2022,10,19,9,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.011,46.3,5.0,309.0,10.7
27488,2022-10-19 09:00:00,2022,10,19,9,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.001,62.5,4.7,357.0,3.0
27486,2022-10-19 08:00:00,2022,10,19,8,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.013,47.5,4.8,304.0,9.3
27485,2022-10-19 08:00:00,2022,10,19,8,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.001,78.9,3.0,317.0,1.8
27482,2022-10-19 07:00:00,2022,10,19,7,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.001,64.3,2.9,0.0,0.0
27483,2022-10-19 07:00:00,2022,10,19,7,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.016,42.7,5.9,310.0,8.8
27480,2022-10-19 06:00:00,2022,10,19,6,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.0,0.0,0.0,0.0,0.0
27479,2022-10-19 06:00:00,2022,10,19,6,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,0.0,0.0,0.0,0.0
27477,2022-10-19 05:00:00,2022,10,19,5,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.0,40.1,6.7,302.0,9.1
27476,2022-10-19 05:00:00,2022,10,19,5,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.0,50.6,5.3,2.0,2.2
27474,2022-10-19 04:00:00,2022,10,19,4,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.016,39.4,6.7,306.0,9.1
27473,2022-10-19 04:00:00,2022,10,19,4,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.002,53.7,5.5,338.0,2.2
27470,2022-10-19 03:00:00,2022,10,19,3,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.001,84.4,4.3,0.0,0.0
27471,2022-10-19 03:00:00,2022,10,19,3,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.02,35.8,7.7,318.0,8.2
27467,2022-10-19 02:00:00,2022,10,19,2,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.002,78.2,5.1,0.0,1.1
27468,2022-10-19 02:00:00,2022,10,19,2,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.019,34.2,8.3,317.0,7.0
27465,2022-10-19 01:00:00,2022,10,19,1,Fall,51.08272,-114.138994,Calgary Varsity,4.0,0.013,36.3,8.1,305.0,6.2
27464,2022-10-19 01:00:00,2022,10,19,1,Fall,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.002,80.7,6.0,334.0,1.9
27462,2022-10-18 23:00:00,2022,10,18,23,Fall,51.08272,-114.138994,Calgary Varsity,5.0,0.001,39.5,8.6,306.0,2.2
27461,2022-10-18 23:00:00,2022,10,18,23,Fall,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.004,63.9,8.7,11.0,1.1
27459,2022-10-18 22:00:00,2022,10,18,22,Fall,51.08272,-114.138994,Calgary Varsity,5.0,0.001,35.1,9.9,324.0,1.5
27458,2022-10-18 22:00:00,2022,10,18,22,Fall,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.004,48.4,9.9,31.0,0.6
27456,2022-10-18 21:00:00,2022,10,18,21,Fall,51.08272,-114.138994,Calgary Varsity,4.0,0.003,30.6,11.9,20.0,1.3
27455,2022-10-18 21:00:00,2022,10,18,21,Fall,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.006,35.3,12.6,65.0,1.7
27452,2022-10-18 20:00:00,2022,10,18,20,Fall,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.014,23.5,15.8,141.0,1.1
27453,2022-10-18 20:00:00,2022,10,18,20,Fall,51.08272,-114.138994,Calgary Varsity,4.0,0.009,22.6,15.6,197.0,0.0
27449,2022-10-18 19:00:00,2022,10,18,19,Fall,51.030789,-114.008836,Calgary Central Inglewood,5.0,0.021,14.3,20.5,116.0,4.3
27450,2022-10-18 19:00:00,2022,10,18,19,Fall,51.08272,-114.138994,Calgary Varsity,4.0,0.028,13.0,20.8,117.0,3.5
27446,2022-10-18 18:00:00,2022,10,18,18,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.0,0.0,0.0,0.0,0.0
27447,2022-10-18 18:00:00,2022,10,18,18,Fall,51.08272,-114.138994,Calgary Varsity,4.0,0.0,0.0,0.0,0.0,0.0
27444,2022-10-18 17:00:00,2022,10,18,17,Fall,51.08272,-114.138994,Calgary Varsity,4.0,0.042,9.4,24.1,133.0,3.5
27443,2022-10-18 17:00:00,2022,10,18,17,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.047,9.5,24.4,115.0,3.0
27441,2022-10-18 16:00:00,2022,10,18,16,Fall,51.08272,-114.138994,Calgary Varsity,4.0,0.043,9.8,24.2,120.0,4.0
27440,2022-10-18 16:00:00,2022,10,18,16,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.044,9.8,24.5,69.0,2.8
27437,2022-10-18 15:00:00,2022,10,18,15,Fall,51.030789,-114.008836,Calgary Central Inglewood,4.0,0.039,10.5,24.5,9.0,2.3
27438,2022-10-18 15:00:00,2022,10,18,15,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.04,10.7,24.0,119.0,1.9
27435,2022-10-18 14:00:00,2022,10,18,14,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.034,13.0,22.3,261.0,5.8
27434,2022-10-18 14:00:00,2022,10,18,14,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.034,12.2,23.2,346.0,2.6
27432,2022-10-18 13:00:00,2022,10,18,13,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.029,17.4,19.3,297.0,7.6
27431,2022-10-18 13:00:00,2022,10,18,13,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.029,16.0,20.0,343.0,7.7
27429,2022-10-18 12:00:00,2022,10,18,12,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.0,0.0,0.0,0.0,0.0
27428,2022-10-18 12:00:00,2022,10,18,12,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.0,0.0,0.0,0.0,0.0
27425,2022-10-18 11:00:00,2022,10,18,11,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.024,21.2,15.5,339.0,6.7
27426,2022-10-18 11:00:00,2022,10,18,11,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.024,25.8,12.6,309.0,11.7
27422,2022-10-18 10:00:00,2022,10,18,10,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.019,25.0,13.2,315.0,3.5
27423,2022-10-18 10:00:00,2022,10,18,10,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.023,28.6,10.6,306.0,10.2
27420,2022-10-18 09:00:00,2022,10,18,9,Fall,51.08272,-114.138994,Calgary Varsity,3.0,0.019,32.7,8.7,310.0,9.1
27419,2022-10-18 09:00:00,2022,10,18,9,Fall,51.030789,-114.008836,Calgary Central Inglewood,3.0,0.016,29.0,10.6,337.0,10.8
27417,2022-10-18 08:00:00,2022,10,18,8,Fall,51.08272,-114.138994,Calgary Varsity,2.0,0.017,33.5,8.2,307.0,8.0
